timestamp_ms,cpu_usage,available_workers,io_queue,cpu_queue
26038,1.0000,3,399,101
26048,1.0000,3,399,101
26058,1.0000,3,399,101
26068,1.0000,3,399,101
26080,1.0000,3,399,101
26090,1.0000,3,399,101
26103,1.0000,3,399,101
26113,1.0000,3,399,101
26123,1.0000,3,399,101
26133,0.9000,4,399,101
26143,1.0000,3,399,101
26153,1.0000,3,399,101
26163,1.0000,3,399,101
26173,1.0000,3,399,101
26185,1.0000,3,399,101
26195,1.0000,3,399,101
26205,1.0000,3,399,101
26217,1.0000,3,399,101
26228,1.0000,3,399,101
26238,1.0000,3,399,101
26248,1.0000,3,399,101
26259,1.0000,3,399,101
26273,1.0000,3,399,101
26286,1.0000,3,399,101
26298,1.0000,3,399,101
26308,1.0000,3,399,101
26318,1.0000,3,399,101
26328,1.0000,3,399,101
26338,1.0000,3,399,101
26348,1.0000,3,399,101
26358,1.0000,3,399,101
26368,1.0000,3,399,101
26378,1.0000,3,399,101
26389,1.0000,3,399,101
26399,1.0000,3,399,101
26409,1.0000,3,399,101
26419,1.0000,3,399,101
26429,1.0000,3,399,101
26439,1.0000,3,399,101
26449,1.0000,3,399,101
26459,1.0000,3,399,101
26469,1.0000,3,399,101
26479,1.0000,3,399,101
26489,1.0000,3,399,101
26499,1.0000,3,399,101
26509,1.0000,3,399,101
26519,1.0000,3,399,101
26529,1.0000,3,399,101
26539,1.0000,3,399,101
26549,1.0000,3,399,101
26560,1.0000,3,399,101
26570,1.0000,3,399,101
26580,1.0000,3,399,101
26590,1.0000,3,399,101
26600,1.0000,3,399,101
26610,1.0000,3,399,101
26620,1.0000,3,399,101
26630,1.0000,3,399,101
26640,1.0000,3,399,101
26650,1.0000,3,399,101
26660,1.0000,3,399,101
26670,1.0000,3,399,101
26680,1.0000,3,399,101
26690,1.0000,3,399,101
26700,1.0000,3,399,101
26710,1.0000,3,399,101
26720,1.0000,3,399,101
26731,1.0000,3,399,101
26741,1.0000,3,399,101
26751,1.0000,3,399,101
26761,1.0000,3,399,101
26771,1.0000,3,399,101
26781,1.0000,3,399,101
26791,1.0000,3,399,101
26801,1.0000,3,399,101
26811,1.0000,3,399,101
26821,1.0000,3,399,101
26831,1.0000,3,399,101
26841,1.0000,3,399,101
26851,1.0000,3,399,101
26861,1.0000,3,399,101
26871,1.0000,3,399,101
26881,1.0000,3,399,101
26892,1.0000,3,399,101
26902,1.0000,3,399,101
26912,1.0000,3,399,101
26922,0.6500,4,399,101
26932,1.0000,3,399,101
26942,1.0000,3,399,101
26952,1.0000,3,399,101
26962,1.0000,3,399,101
26972,1.0000,3,399,101
26982,1.0000,3,399,101
26992,1.0000,3,399,101
27002,1.0000,3,399,101
27014,1.0000,3,399,101
27024,1.0000,3,399,101
27034,1.0000,3,399,101
27044,1.0000,3,399,101
27054,1.0000,3,399,101
27064,1.0000,3,399,101
27074,1.0000,3,399,101
27084,1.0000,3,399,101
27094,1.0000,3,399,101
27104,1.0000,3,399,101
27114,1.0000,3,399,101
27124,1.0000,3,399,101
27135,0.9000,4,399,101
27145,1.0000,3,399,101
27155,1.0000,3,399,101
27165,1.0000,3,399,101
27175,1.0000,3,399,101
27185,1.0000,3,399,101
27195,1.0000,3,399,101
27206,1.0000,3,399,101
27218,1.0000,3,399,101
27228,1.0000,3,399,101
27238,1.0000,3,399,101
27248,1.0000,3,399,101
27258,1.0000,3,399,101
27268,1.0000,3,399,101
27278,1.0000,3,399,101
27288,1.0000,3,399,101
27298,1.0000,3,399,101
27308,1.0000,3,399,101
27318,1.0000,3,399,101
27329,1.0000,3,399,101
27339,1.0000,3,399,101
27349,1.0000,3,399,101
27359,1.0000,3,399,101
27369,1.0000,3,399,101
27379,1.0000,3,399,101
27389,1.0000,3,399,101
27399,1.0000,3,399,101
27409,1.0000,3,399,101
27419,1.0000,3,399,101
27429,1.0000,3,399,101
27439,1.0000,3,399,101
27449,1.0000,3,399,101
27459,1.0000,3,399,101
27469,1.0000,3,399,101
27479,1.0000,3,399,101
27489,1.0000,3,399,101
27500,1.0000,3,399,101
27510,1.0000,3,399,101
27520,1.0000,3,399,101
27530,1.0000,3,399,101
27540,1.0000,3,399,101
27550,1.0000,3,399,101
27560,1.0000,3,399,101
27570,1.0000,3,399,101
27580,1.0000,3,399,101
27590,1.0000,3,399,101
27600,1.0000,3,399,101
27610,1.0000,3,399,101
27620,1.0000,3,399,101
27630,1.0000,3,399,101
27640,1.0000,3,399,101
27650,1.0000,3,399,101
27660,1.0000,3,399,101
27671,1.0000,3,399,101
27681,1.0000,3,399,101
27691,1.0000,3,399,101
27701,1.0000,3,399,101
27711,1.0000,3,399,101
27721,1.0000,3,399,101
27731,1.0000,3,399,101
27741,1.0000,3,399,101
27751,0.9000,4,399,101
27761,1.0000,3,399,101
27771,1.0000,3,399,101
27781,1.0000,3,399,101
27791,1.0000,3,399,101
27801,1.0000,3,399,101
27811,1.0000,3,399,101
27821,1.0000,3,399,101
27832,1.0000,3,399,101
27842,1.0000,3,399,101
27852,1.0000,3,399,101
27862,1.0000,3,399,101
27873,1.0000,3,399,101
27883,1.0000,3,399,101
27893,1.0000,3,399,101
27903,1.0000,3,399,101
27913,1.0000,3,399,101
27923,1.0000,3,399,101
27933,1.0000,3,399,101
27943,1.0000,3,399,101
27953,1.0000,3,399,101
27963,1.0000,3,399,101
27973,1.0000,3,399,101
27983,1.0000,3,399,101
27993,1.0000,3,399,101
28003,1.0000,3,399,101
28013,1.0000,3,399,101
28023,1.0000,3,399,101
28033,1.0000,3,399,101
28044,1.0000,3,399,101
28054,1.0000,3,399,101
28064,1.0000,3,399,101
28074,1.0000,3,399,101
28084,1.0000,3,399,101
28094,1.0000,3,399,101
28104,1.0000,3,399,101
28114,1.0000,3,399,101
28124,1.0000,3,399,101
28134,1.0000,3,399,101
28144,1.0000,3,399,101
28154,1.0000,3,399,101
28164,1.0000,3,399,101
28174,1.0000,3,399,101
28184,1.0000,3,399,101
28194,1.0000,3,399,101
28204,1.0000,3,399,101
28215,1.0000,3,399,101
28225,1.0000,3,399,101
28235,1.0000,3,399,101
28245,1.0000,3,399,101
28255,1.0000,3,399,101
28265,1.0000,3,399,101
28275,1.0000,3,399,101
28285,1.0000,3,399,101
28295,1.0000,3,399,101
28306,1.0000,3,399,101
28318,1.0000,3,399,101
28328,1.0000,3,399,101
28338,1.0000,3,399,101
28348,1.0000,3,399,101
28358,1.0000,3,399,101
28371,1.0000,3,399,101
28381,1.0000,3,399,101
28391,1.0000,3,399,101
28401,1.0000,3,399,101
28411,1.0000,3,399,101
28421,1.0000,3,399,101
28431,1.0000,3,399,101
28441,1.0000,3,399,101
28451,1.0000,3,399,101
28461,1.0000,3,399,101
28471,1.0000,3,399,101
28481,1.0000,3,399,101
28492,1.0000,3,399,101
28502,1.0000,3,399,101
28512,1.0000,3,399,101
28522,1.0000,3,399,101
28532,1.0000,3,399,101
28542,1.0000,3,399,101
28552,1.0000,3,399,101
28562,1.0000,3,399,101
28572,1.0000,3,399,101
28582,1.0000,3,399,101
28592,1.0000,3,399,101
28602,1.0000,3,399,101
28612,1.0000,3,399,101
28622,1.0000,3,399,101
28632,1.0000,3,399,101
28642,1.0000,3,399,101
28652,1.0000,3,399,101
28663,1.0000,3,399,101
28673,1.0000,3,399,101
28683,1.0000,3,399,101
28693,1.0000,3,399,101
28703,1.0000,3,399,101
